project_id,ml_anomaly_risk,ml_prediction,ml_decision_score
136227.0,10.4,NORMAL,0.1574
136228.0,8.5,NORMAL,0.1663
136229.0,26.2,NORMAL,0.0815
136230.0,2.0,NORMAL,0.1978
136231.0,9.9,NORMAL,0.1597
136232.0,5.8,NORMAL,0.1796
136233.0,31.7,NORMAL,0.0554
136436.0,15.4,NORMAL,0.1337
136493.0,5.8,NORMAL,0.1797
136494.0,4.3,NORMAL,0.1868
136495.0,4.1,NORMAL,0.1876
136520.0,27.0,NORMAL,0.0779
136521.0,24.9,NORMAL,0.0878
136522.0,44.8,ANOMALY,-0.0075
136532.0,21.3,NORMAL,0.1053
136558.0,3.0,NORMAL,0.1928
136561.0,9.7,NORMAL,0.1607
136562.0,9.7,NORMAL,0.1607
136563.0,6.4,NORMAL,0.1764
136564.0,6.4,NORMAL,0.1764
136565.0,9.2,NORMAL,0.1633
136568.0,8.6,NORMAL,0.1661
136569.0,3.0,NORMAL,0.1928
136570.0,8.6,NORMAL,0.1661
136571.0,8.6,NORMAL,0.1661
136572.0,8.6,NORMAL,0.1661
136573.0,8.6,NORMAL,0.1661
136574.0,8.6,NORMAL,0.1661
136581.0,3.0,NORMAL,0.1928
136582.0,8.6,NORMAL,0.1661
136583.0,8.6,NORMAL,0.1661
136584.0,8.6,NORMAL,0.1661
136585.0,3.0,NORMAL,0.1928
136586.0,3.0,NORMAL,0.1928
136587.0,8.6,NORMAL,0.1661
136588.0,8.6,NORMAL,0.1661
136589.0,8.6,NORMAL,0.166
136590.0,3.0,NORMAL,0.1928
136591.0,8.6,NORMAL,0.1661
136598.0,8.6,NORMAL,0.1661
136599.0,8.6,NORMAL,0.1661
136600.0,8.6,NORMAL,0.1661
136601.0,8.6,NORMAL,0.1661
136602.0,8.6,NORMAL,0.1661
136611.0,8.6,NORMAL,0.1661
136612.0,8.6,NORMAL,0.1661
136613.0,8.6,NORMAL,0.1661
136614.0,8.6,NORMAL,0.1661
136615.0,9.0,NORMAL,0.1641
136616.0,9.0,NORMAL,0.1641
136617.0,8.6,NORMAL,0.1661
136618.0,4.0,NORMAL,0.1881
136619.0,9.0,NORMAL,0.1641
136620.0,9.0,NORMAL,0.1641
136622.0,9.0,NORMAL,0.1641
136624.0,57.8,ANOMALY,-0.0697
136625.0,9.0,NORMAL,0.1641
136626.0,4.0,NORMAL,0.1881
136627.0,17.3,NORMAL,0.1241
136628.0,9.0,NORMAL,0.1641
136629.0,15.4,NORMAL,0.1337
136630.0,17.1,NORMAL,0.1254
136631.0,9.0,NORMAL,0.1641
136632.0,4.0,NORMAL,0.1881
136633.0,9.0,NORMAL,0.1641
136639.0,15.4,NORMAL,0.1337
136640.0,4.0,NORMAL,0.1881
136641.0,15.4,NORMAL,0.1337
136642.0,9.0,NORMAL,0.1641
136647.0,36.8,NORMAL,0.0308
136648.0,19.4,NORMAL,0.1142
136649.0,30.3,NORMAL,0.062
136650.0,31.6,NORMAL,0.0557
136651.0,27.3,NORMAL,0.0762
136652.0,31.6,NORMAL,0.0557
136653.0,26.7,NORMAL,0.0792
136654.0,28.8,NORMAL,0.0693
136655.0,28.8,NORMAL,0.0693
136656.0,28.6,NORMAL,0.0701
136657.0,28.8,NORMAL,0.0693
136658.0,28.8,NORMAL,0.0693
136668.0,7.3,NORMAL,0.1724
136669.0,5.6,NORMAL,0.1804
136670.0,31.6,NORMAL,0.0557
136671.0,2.3,NORMAL,0.1965
136672.0,26.7,NORMAL,0.0794
136673.0,32.1,NORMAL,0.0533
136674.0,32.1,NORMAL,0.0532
136675.0,3.0,NORMAL,0.1928
136676.0,7.5,NORMAL,0.1713
136681.0,24.7,NORMAL,0.0888
136687.0,28.8,NORMAL,0.0693
136688.0,26.1,NORMAL,0.0823
136689.0,31.6,NORMAL,0.0557
136690.0,25.1,NORMAL,0.0871
136691.0,27.8,NORMAL,0.074
136692.0,30.3,NORMAL,0.0621
136693.0,27.3,NORMAL,0.0764
136694.0,24.2,NORMAL,0.0914
136695.0,31.6,NORMAL,0.0557
136696.0,27.9,NORMAL,0.0735
136699.0,16.0,NORMAL,0.1307
136700.0,16.0,NORMAL,0.1307
136714.0,34.9,NORMAL,0.0401
136716.0,11.1,NORMAL,0.1539
136719.0,29.8,NORMAL,0.0642
136720.0,62.7,ANOMALY,-0.0934
136722.0,35.6,NORMAL,0.0366
136723.0,15.1,NORMAL,0.1349
136729.0,8.8,NORMAL,0.1649
136731.0,21.4,NORMAL,0.1047
136732.0,81.3,ANOMALY,-0.1827
136735.0,66.9,ANOMALY,-0.1133
136736.0,55.2,ANOMALY,-0.0575
136743.0,8.5,NORMAL,0.1667
136745.0,39.2,NORMAL,0.0191
136746.0,25.5,NORMAL,0.0852
136747.0,22.2,NORMAL,0.1009
136748.0,22.2,NORMAL,0.1007
136749.0,22.4,NORMAL,0.0998
136750.0,22.4,NORMAL,0.0998
136751.0,22.6,NORMAL,0.0987
136752.0,22.2,NORMAL,0.1007
136753.0,22.4,NORMAL,0.0998
136754.0,22.2,NORMAL,0.1009
136755.0,22.2,NORMAL,0.1009
136756.0,30.5,NORMAL,0.0611
136757.0,27.2,NORMAL,0.0771
136758.0,39.0,NORMAL,0.0205
136791.0,4.2,NORMAL,0.187
136803.0,52.6,ANOMALY,-0.0449
136856.0,40.8,NORMAL,0.0117
136857.0,36.3,NORMAL,0.0334
136858.0,17.0,NORMAL,0.1258
136859.0,31.9,NORMAL,0.0545
136860.0,32.6,NORMAL,0.0508
136861.0,30.3,NORMAL,0.0621
136862.0,15.3,NORMAL,0.1338
136863.0,19.4,NORMAL,0.1141
136864.0,17.8,NORMAL,0.1221
136865.0,17.8,NORMAL,0.1218
136866.0,25.0,NORMAL,0.0872
136910.0,9.2,NORMAL,0.1632
136911.0,23.1,NORMAL,0.0963
136912.0,3.2,NORMAL,0.1921
136913.0,3.2,NORMAL,0.1921
136914.0,3.2,NORMAL,0.1921
136915.0,5.9,NORMAL,0.1791
136916.0,6.8,NORMAL,0.1749
136917.0,5.9,NORMAL,0.179
136922.0,22.2,NORMAL,0.1009
136923.0,22.6,NORMAL,0.0991
136924.0,26.3,NORMAL,0.0812
136925.0,22.2,NORMAL,0.1009
136926.0,24.6,NORMAL,0.0895
136927.0,23.2,NORMAL,0.0959
136928.0,22.9,NORMAL,0.0975
136929.0,22.2,NORMAL,0.1009
136930.0,23.2,NORMAL,0.0959
136931.0,22.6,NORMAL,0.0988
136932.0,24.7,NORMAL,0.089
136934.0,24.0,NORMAL,0.092
136935.0,8.0,NORMAL,0.169
136936.0,4.2,NORMAL,0.1871
136937.0,7.6,NORMAL,0.1708
136938.0,26.3,NORMAL,0.0813
136940.0,7.3,NORMAL,0.1722
136942.0,46.7,ANOMALY,-0.0165
136943.0,11.6,NORMAL,0.1518
136944.0,39.5,NORMAL,0.0178
136945.0,5.0,NORMAL,0.1831
136946.0,6.8,NORMAL,0.1748
136948.0,7.1,NORMAL,0.1735
136949.0,31.0,NORMAL,0.0585
136950.0,56.2,ANOMALY,-0.062
136951.0,37.5,NORMAL,0.0275
136952.0,29.4,NORMAL,0.0665
136953.0,21.7,NORMAL,0.1033
136954.0,27.9,NORMAL,0.0737
136955.0,28.7,NORMAL,0.0698
136956.0,37.8,NORMAL,0.026
136957.0,29.9,NORMAL,0.0641
136958.0,28.6,NORMAL,0.07
136959.0,27.5,NORMAL,0.0756
136960.0,32.3,NORMAL,0.0523
136967.0,2.9,NORMAL,0.1935
136975.0,30.9,NORMAL,0.0592
136982.0,1.6,NORMAL,0.1994
136983.0,2.3,NORMAL,0.1963
136984.0,36.0,NORMAL,0.0348
136985.0,5.4,NORMAL,0.1815
136986.0,5.4,NORMAL,0.1815
136987.0,5.4,NORMAL,0.1815
136988.0,24.2,NORMAL,0.0912
136991.0,19.9,NORMAL,0.112
136992.0,11.0,NORMAL,0.1544
136993.0,4.8,NORMAL,0.1844
136994.0,25.0,NORMAL,0.0873
136995.0,2.4,NORMAL,0.1956
136997.0,2.9,NORMAL,0.1934
136998.0,4.5,NORMAL,0.1856
136999.0,5.8,NORMAL,0.1795
137000.0,2.3,NORMAL,0.1962
137001.0,51.3,ANOMALY,-0.0385
137003.0,37.2,NORMAL,0.0288
137005.0,20.4,NORMAL,0.1095
137006.0,44.1,ANOMALY,-0.004
137007.0,29.3,NORMAL,0.0669
137009.0,9.2,NORMAL,0.1632
137010.0,7.6,NORMAL,0.1708
137013.0,24.3,NORMAL,0.0907
137014.0,10.5,NORMAL,0.1569
137015.0,39.5,NORMAL,0.0178
137029.0,21.5,NORMAL,0.1042
137030.0,41.4,NORMAL,0.0087
137031.0,21.4,NORMAL,0.1048
137032.0,45.5,ANOMALY,-0.0108
137033.0,22.4,NORMAL,0.1001
137034.0,22.1,NORMAL,0.1015
137035.0,37.3,NORMAL,0.0283
137036.0,37.3,NORMAL,0.0283
137037.0,22.2,NORMAL,0.1009
137038.0,38.0,NORMAL,0.0253
137039.0,23.6,NORMAL,0.0942
137040.0,38.5,NORMAL,0.0228
137041.0,38.5,NORMAL,0.0225
137042.0,24.1,NORMAL,0.0919
137043.0,23.5,NORMAL,0.0947
137044.0,39.5,NORMAL,0.0178
137045.0,38.2,NORMAL,0.024
137046.0,0.0,NORMAL,0.2071
137047.0,13.7,NORMAL,0.1416
137048.0,9.8,NORMAL,0.1601
137049.0,9.8,NORMAL,0.1601
137050.0,9.8,NORMAL,0.1601
137051.0,13.7,NORMAL,0.1416
137052.0,13.7,NORMAL,0.1416
137053.0,13.1,NORMAL,0.1446
137054.0,13.1,NORMAL,0.1446
137055.0,12.6,NORMAL,0.1469
137056.0,13.3,NORMAL,0.1436
137057.0,13.5,NORMAL,0.1424
137058.0,16.5,NORMAL,0.1281
137059.0,13.1,NORMAL,0.1446
137060.0,13.1,NORMAL,0.1446
137061.0,13.5,NORMAL,0.1424
137062.0,13.5,NORMAL,0.1424
137063.0,13.3,NORMAL,0.1437
137064.0,13.3,NORMAL,0.1436
137065.0,13.1,NORMAL,0.1446
137066.0,13.7,NORMAL,0.1415
137067.0,13.5,NORMAL,0.1424
137068.0,13.7,NORMAL,0.1415
137069.0,13.3,NORMAL,0.1436
137070.0,13.5,NORMAL,0.1424
137071.0,13.1,NORMAL,0.1446
137072.0,13.1,NORMAL,0.1446
137073.0,13.3,NORMAL,0.1436
137074.0,13.7,NORMAL,0.1416
137075.0,13.7,NORMAL,0.1416
137076.0,13.7,NORMAL,0.1416
137077.0,17.6,NORMAL,0.1231
137078.0,13.7,NORMAL,0.1415
137079.0,13.7,NORMAL,0.1415
137080.0,13.7,NORMAL,0.1416
137081.0,28.1,NORMAL,0.0728
137082.0,10.1,NORMAL,0.159
137083.0,9.8,NORMAL,0.1601
137084.0,9.8,NORMAL,0.1601
137085.0,9.8,NORMAL,0.1601
137086.0,10.1,NORMAL,0.159
137087.0,9.8,NORMAL,0.1601
137088.0,10.3,NORMAL,0.1578
137089.0,13.5,NORMAL,0.1424
137090.0,9.8,NORMAL,0.1601
137091.0,13.5,NORMAL,0.1424
137092.0,13.5,NORMAL,0.1424
137093.0,13.7,NORMAL,0.1415
137094.0,13.3,NORMAL,0.1436
137095.0,13.5,NORMAL,0.1424
137151.0,33.7,NORMAL,0.0458
137152.0,33.7,NORMAL,0.0458
137153.0,36.2,NORMAL,0.0338
137154.0,49.7,ANOMALY,-0.031
137155.0,39.0,NORMAL,0.0201
137156.0,28.8,NORMAL,0.0691
137197.0,31.8,NORMAL,0.0549
137198.0,25.9,NORMAL,0.083
137199.0,29.3,NORMAL,0.0669
137200.0,35.0,NORMAL,0.0395
137201.0,23.8,NORMAL,0.0933
137202.0,27.0,NORMAL,0.078
137203.0,37.6,NORMAL,0.0271
137205.0,26.1,NORMAL,0.0819
137206.0,27.1,NORMAL,0.0772
137207.0,21.4,NORMAL,0.1048
137208.0,34.3,NORMAL,0.0427
137209.0,28.5,NORMAL,0.0708
137210.0,48.4,ANOMALY,-0.0246
137211.0,45.7,ANOMALY,-0.0121
137212.0,33.4,NORMAL,0.0473
137213.0,26.0,NORMAL,0.0827
137214.0,43.7,ANOMALY,-0.002
137215.0,58.6,ANOMALY,-0.0737
137216.0,50.5,ANOMALY,-0.0351
137217.0,26.3,NORMAL,0.081
137218.0,41.9,NORMAL,0.0062
137219.0,41.9,NORMAL,0.0062
137220.0,41.9,NORMAL,0.0062
137221.0,25.7,NORMAL,0.0842
137222.0,41.9,NORMAL,0.0062
137223.0,43.3,ANOMALY,-0.0001
137224.0,17.0,NORMAL,0.1255
137225.0,7.9,NORMAL,0.1696
137226.0,7.2,NORMAL,0.1727
137227.0,9.1,NORMAL,0.1637
137228.0,24.0,NORMAL,0.0921
137229.0,7.0,NORMAL,0.1738
137230.0,6.3,NORMAL,0.1771
137231.0,13.0,NORMAL,0.145
137232.0,13.6,NORMAL,0.142
137234.0,5.4,NORMAL,0.1812
137235.0,3.8,NORMAL,0.1889
137236.0,6.9,NORMAL,0.1743
137237.0,25.8,NORMAL,0.0834
137238.0,28.1,NORMAL,0.0727
137257.0,23.5,NORMAL,0.0944
137260.0,51.5,ANOMALY,-0.0397
137262.0,1.3,NORMAL,0.2009
137265.0,22.3,NORMAL,0.1002
137266.0,39.5,NORMAL,0.0179
137278.0,17.5,NORMAL,0.1236
137279.0,21.5,NORMAL,0.1041
137280.0,9.3,NORMAL,0.1627
137281.0,17.5,NORMAL,0.1236
137282.0,17.5,NORMAL,0.1236
137283.0,17.3,NORMAL,0.1245
137284.0,17.4,NORMAL,0.1239
137285.0,17.9,NORMAL,0.1213
137286.0,8.6,NORMAL,0.1661
137287.0,17.4,NORMAL,0.1239
137288.0,17.6,NORMAL,0.1227
137289.0,16.8,NORMAL,0.1268
137290.0,17.0,NORMAL,0.1258
137291.0,17.5,NORMAL,0.1236
137292.0,17.6,NORMAL,0.1227
137293.0,17.1,NORMAL,0.1254
137295.0,4.5,NORMAL,0.1858
137299.0,6.2,NORMAL,0.1778
137303.0,7.8,NORMAL,0.1701
137308.0,2.9,NORMAL,0.1933
137310.0,28.3,NORMAL,0.0717
137311.0,23.8,NORMAL,0.0933
137312.0,22.3,NORMAL,0.1005
137316.0,8.6,NORMAL,0.166
137318.0,8.6,NORMAL,0.166
137321.0,24.4,NORMAL,0.0903
137322.0,24.4,NORMAL,0.0903
137323.0,24.4,NORMAL,0.0903
137324.0,24.5,NORMAL,0.0896
137325.0,24.1,NORMAL,0.092
137326.0,2.9,NORMAL,0.1933
137329.0,2.9,NORMAL,0.1933
137330.0,2.9,NORMAL,0.1933
137331.0,2.9,NORMAL,0.1933
137332.0,2.9,NORMAL,0.1933
137333.0,11.6,NORMAL,0.1519
137338.0,4.3,NORMAL,0.1866
137339.0,4.3,NORMAL,0.1866
137346.0,12.4,NORMAL,0.1479
137348.0,6.0,NORMAL,0.1787
137367.0,68.1,ANOMALY,-0.1193
137402.0,20.4,NORMAL,0.1097
137433.0,26.5,NORMAL,0.0804
137444.0,7.9,NORMAL,0.1696
137445.0,4.1,NORMAL,0.1874
137446.0,2.4,NORMAL,0.1956
137447.0,3.9,NORMAL,0.1886
137448.0,6.3,NORMAL,0.1772
137449.0,3.9,NORMAL,0.1886
137450.0,1.9,NORMAL,0.1982
137451.0,1.7,NORMAL,0.199
137452.0,8.0,NORMAL,0.169
137453.0,7.2,NORMAL,0.1729
137454.0,13.5,NORMAL,0.1425
137458.0,7.0,NORMAL,0.1736
137460.0,21.7,NORMAL,0.1035
137461.0,21.7,NORMAL,0.1035
137467.0,7.1,NORMAL,0.1734
137468.0,12.5,NORMAL,0.1472
137469.0,12.5,NORMAL,0.1472
137470.0,12.5,NORMAL,0.1472
137471.0,12.5,NORMAL,0.1472
137472.0,12.5,NORMAL,0.1472
137473.0,12.5,NORMAL,0.1472
137474.0,11.4,NORMAL,0.1526
137488.0,10.8,NORMAL,0.1555
137489.0,29.8,NORMAL,0.0643
137490.0,11.8,NORMAL,0.1509
137491.0,13.2,NORMAL,0.1442
137492.0,9.9,NORMAL,0.1599
137493.0,15.6,NORMAL,0.1327
137494.0,9.6,NORMAL,0.1611
137495.0,4.7,NORMAL,0.185
137496.0,13.7,NORMAL,0.1417
137519.0,40.1,NORMAL,0.0151
137520.0,26.5,NORMAL,0.0803
137539.0,31.9,NORMAL,0.0546
137540.0,38.3,NORMAL,0.0235
137541.0,28.9,NORMAL,0.0688
137542.0,24.8,NORMAL,0.0886
137550.0,23.8,NORMAL,0.0932
137554.0,1.5,NORMAL,0.1999
137555.0,4.2,NORMAL,0.1873
137556.0,8.6,NORMAL,0.166
137557.0,3.9,NORMAL,0.1883
137558.0,2.2,NORMAL,0.1967
137559.0,2.9,NORMAL,0.1934
137560.0,3.6,NORMAL,0.1899
137561.0,3.9,NORMAL,0.1884
137562.0,4.0,NORMAL,0.188
137563.0,3.9,NORMAL,0.1884
137564.0,3.6,NORMAL,0.1902
137565.0,4.6,NORMAL,0.1852
137566.0,8.1,NORMAL,0.1684
137567.0,4.0,NORMAL,0.1882
137568.0,3.4,NORMAL,0.1912
137569.0,3.4,NORMAL,0.1912
137570.0,3.4,NORMAL,0.1912
137571.0,3.4,NORMAL,0.1912
137572.0,3.3,NORMAL,0.1913
137573.0,3.3,NORMAL,0.1913
137574.0,3.8,NORMAL,0.1893
137575.0,3.3,NORMAL,0.1913
137576.0,3.4,NORMAL,0.1912
137577.0,3.4,NORMAL,0.1912
137578.0,3.4,NORMAL,0.1912
137579.0,3.4,NORMAL,0.1912
137584.0,6.0,NORMAL,0.1787
137586.0,18.8,NORMAL,0.1172
137587.0,46.6,ANOMALY,-0.0161
137588.0,40.2,NORMAL,0.0146
137589.0,33.8,NORMAL,0.0453
137591.0,43.6,ANOMALY,-0.0017
137592.0,50.8,ANOMALY,-0.0361
137593.0,41.8,NORMAL,0.007
137594.0,49.9,ANOMALY,-0.032
137595.0,49.9,ANOMALY,-0.032
137596.0,9.1,NORMAL,0.1638
137597.0,37.3,NORMAL,0.0284
137598.0,50.0,ANOMALY,-0.0324
137599.0,50.0,ANOMALY,-0.0324
137600.0,50.0,ANOMALY,-0.0324
137601.0,42.9,NORMAL,0.0015
137602.0,42.1,NORMAL,0.0054
137603.0,42.3,NORMAL,0.0044
137604.0,42.6,NORMAL,0.0032
137605.0,42.3,NORMAL,0.0044
137606.0,51.9,ANOMALY,-0.0415
137607.0,51.9,ANOMALY,-0.0418
137608.0,9.1,NORMAL,0.1638
137609.0,22.5,NORMAL,0.0994
137610.0,7.7,NORMAL,0.1702
137611.0,19.7,NORMAL,0.1127
137612.0,22.1,NORMAL,0.1015
137615.0,57.0,ANOMALY,-0.066
137616.0,5.4,NORMAL,0.1813
137617.0,3.9,NORMAL,0.1887
137618.0,45.3,ANOMALY,-0.0099
137620.0,12.3,NORMAL,0.1485
137622.0,7.2,NORMAL,0.1727
137630.0,5.3,NORMAL,0.182
137631.0,13.8,NORMAL,0.1409
137632.0,6.1,NORMAL,0.1783
137633.0,5.3,NORMAL,0.182
137634.0,6.1,NORMAL,0.1783
137635.0,5.5,NORMAL,0.1811
137636.0,6.1,NORMAL,0.1783
137637.0,13.8,NORMAL,0.1409
137638.0,6.1,NORMAL,0.1783
137639.0,6.1,NORMAL,0.1783
137640.0,13.8,NORMAL,0.1409
137641.0,13.8,NORMAL,0.1409
137670.0,32.9,NORMAL,0.0498
137679.0,21.5,NORMAL,0.1041
137680.0,20.5,NORMAL,0.1088
137684.0,5.8,NORMAL,0.1797
137685.0,8.1,NORMAL,0.1685
137686.0,4.0,NORMAL,0.1879
137687.0,23.0,NORMAL,0.0968
137688.0,23.1,NORMAL,0.0967
137689.0,23.3,NORMAL,0.0957
137691.0,19.7,NORMAL,0.1131
137692.0,18.8,NORMAL,0.117
137729.0,54.5,ANOMALY,-0.0539
137730.0,18.6,NORMAL,0.1181
137732.0,29.6,NORMAL,0.0652
137760.0,9.7,NORMAL,0.1606
137761.0,9.7,NORMAL,0.1606
137762.0,9.7,NORMAL,0.1606
137763.0,9.7,NORMAL,0.1606
137764.0,9.7,NORMAL,0.1606
137765.0,9.7,NORMAL,0.1606
137766.0,9.6,NORMAL,0.1612
137767.0,11.1,NORMAL,0.1543
137769.0,7.5,NORMAL,0.1712
137790.0,3.7,NORMAL,0.1894
137791.0,3.7,NORMAL,0.1893
137803.0,23.8,NORMAL,0.093
137822.0,6.6,NORMAL,0.1756
137823.0,6.6,NORMAL,0.1756
137824.0,6.6,NORMAL,0.1756
137825.0,6.6,NORMAL,0.1756
137826.0,6.6,NORMAL,0.1756
137827.0,6.6,NORMAL,0.1756
137828.0,6.6,NORMAL,0.1756
137829.0,6.6,NORMAL,0.1756
137830.0,6.6,NORMAL,0.1756
137831.0,6.6,NORMAL,0.1756
137832.0,6.6,NORMAL,0.1756
137833.0,6.6,NORMAL,0.1756
137834.0,6.6,NORMAL,0.1756
137835.0,6.6,NORMAL,0.1756
137836.0,6.6,NORMAL,0.1756
137837.0,6.6,NORMAL,0.1756
137838.0,6.6,NORMAL,0.1756
137839.0,6.6,NORMAL,0.1756
137840.0,6.6,NORMAL,0.1756
137841.0,6.6,NORMAL,0.1756
137842.0,6.6,NORMAL,0.1756
137843.0,6.6,NORMAL,0.1756
137844.0,6.6,NORMAL,0.1756
137845.0,6.6,NORMAL,0.1756
137846.0,6.6,NORMAL,0.1756
137860.0,37.9,NORMAL,0.0255
137861.0,38.1,NORMAL,0.0248
137862.0,37.9,NORMAL,0.0255
137863.0,38.1,NORMAL,0.0248
137864.0,38.1,NORMAL,0.0248
137865.0,38.1,NORMAL,0.0248
137866.0,38.1,NORMAL,0.0248
137867.0,38.1,NORMAL,0.0248
137868.0,38.1,NORMAL,0.0248
137869.0,38.1,NORMAL,0.0248
137870.0,34.2,NORMAL,0.0432
137871.0,38.1,NORMAL,0.0248
137872.0,38.1,NORMAL,0.0248
137873.0,38.1,NORMAL,0.0248
137874.0,38.1,NORMAL,0.0248
137875.0,38.1,NORMAL,0.0248
137876.0,18.3,NORMAL,0.1195
137877.0,38.1,NORMAL,0.0248
137878.0,38.1,NORMAL,0.0248
137879.0,34.4,NORMAL,0.0424
137880.0,34.4,NORMAL,0.0424
137881.0,38.1,NORMAL,0.0248
137882.0,38.1,NORMAL,0.0248
137883.0,38.1,NORMAL,0.0248
137884.0,37.8,NORMAL,0.0262
137910.0,15.9,NORMAL,0.1309
137911.0,11.1,NORMAL,0.1542
137912.0,7.8,NORMAL,0.17
137914.0,5.2,NORMAL,0.1825
137915.0,2.7,NORMAL,0.1942
137916.0,12.7,NORMAL,0.1463
137917.0,16.3,NORMAL,0.129
137918.0,16.6,NORMAL,0.1278
137919.0,16.6,NORMAL,0.1278
137920.0,16.4,NORMAL,0.1287
137921.0,16.6,NORMAL,0.1278
137922.0,6.6,NORMAL,0.1758
137923.0,4.8,NORMAL,0.1843
137924.0,14.5,NORMAL,0.1378
137925.0,9.6,NORMAL,0.1611
137926.0,20.1,NORMAL,0.111
137927.0,5.9,NORMAL,0.1789
137928.0,43.6,ANOMALY,-0.0019
137929.0,27.6,NORMAL,0.0747
137930.0,6.2,NORMAL,0.1775
137935.0,5.1,NORMAL,0.1829
137936.0,6.0,NORMAL,0.1787
137939.0,32.4,NORMAL,0.0518
137940.0,29.4,NORMAL,0.0663
137941.0,29.4,NORMAL,0.0663
137942.0,29.4,NORMAL,0.0663
137943.0,29.4,NORMAL,0.0663
137944.0,29.4,NORMAL,0.0663
137945.0,29.4,NORMAL,0.0663
137946.0,29.4,NORMAL,0.0663
137947.0,29.4,NORMAL,0.0663
137948.0,29.4,NORMAL,0.0663
137949.0,29.4,NORMAL,0.0663
137950.0,29.4,NORMAL,0.0663
137951.0,29.4,NORMAL,0.0663
137952.0,29.4,NORMAL,0.0663
137953.0,17.9,NORMAL,0.1214
137954.0,17.9,NORMAL,0.1214
137955.0,17.9,NORMAL,0.1214
137956.0,17.9,NORMAL,0.1214
137957.0,17.9,NORMAL,0.1214
137958.0,17.9,NORMAL,0.1214
137959.0,17.9,NORMAL,0.1214
137960.0,17.9,NORMAL,0.1214
137961.0,17.9,NORMAL,0.1214
137962.0,38.3,NORMAL,0.0236
137963.0,38.3,NORMAL,0.0236
137964.0,38.3,NORMAL,0.0236
137965.0,38.3,NORMAL,0.0236
137966.0,38.3,NORMAL,0.0236
137967.0,38.3,NORMAL,0.0236
137968.0,17.9,NORMAL,0.1214
137969.0,38.3,NORMAL,0.0236
137970.0,38.3,NORMAL,0.0236
137971.0,38.3,NORMAL,0.0236
137972.0,38.3,NORMAL,0.0236
137973.0,38.3,NORMAL,0.0236
137974.0,13.2,NORMAL,0.144
137975.0,13.2,NORMAL,0.144
137976.0,12.7,NORMAL,0.1462
137977.0,14.7,NORMAL,0.1366
137978.0,12.7,NORMAL,0.1462
137979.0,12.7,NORMAL,0.1466
137980.0,12.7,NORMAL,0.1466
137981.0,13.2,NORMAL,0.144
137982.0,12.7,NORMAL,0.1466
137983.0,12.7,NORMAL,0.1466
137984.0,12.7,NORMAL,0.1466
137985.0,12.7,NORMAL,0.1466
137986.0,13.2,NORMAL,0.144
137987.0,12.7,NORMAL,0.1466
137988.0,12.7,NORMAL,0.1466
137989.0,12.7,NORMAL,0.1466
137990.0,12.7,NORMAL,0.1466
137991.0,12.7,NORMAL,0.1466
137992.0,12.7,NORMAL,0.1466
137993.0,12.7,NORMAL,0.1466
137994.0,12.7,NORMAL,0.1466
137995.0,12.7,NORMAL,0.1466
137996.0,12.7,NORMAL,0.1466
137997.0,12.5,NORMAL,0.1475
137998.0,12.4,NORMAL,0.148
137999.0,12.4,NORMAL,0.148
138000.0,12.5,NORMAL,0.1475
138001.0,12.5,NORMAL,0.1475
138002.0,12.5,NORMAL,0.1475
138003.0,12.5,NORMAL,0.1475
138004.0,12.5,NORMAL,0.1475
138005.0,12.5,NORMAL,0.1475
138006.0,12.5,NORMAL,0.1475
138007.0,12.3,NORMAL,0.1485
138008.0,12.3,NORMAL,0.1485
138009.0,13.2,NORMAL,0.144
138010.0,12.3,NORMAL,0.1485
138011.0,12.3,NORMAL,0.1485
138012.0,12.3,NORMAL,0.1485
138013.0,12.3,NORMAL,0.1485
138014.0,11.9,NORMAL,0.15
138015.0,11.9,NORMAL,0.15
138016.0,11.9,NORMAL,0.15
138017.0,14.3,NORMAL,0.1389
138018.0,6.0,NORMAL,0.1787
138021.0,5.1,NORMAL,0.1829
138024.0,6.9,NORMAL,0.1743
138025.0,6.4,NORMAL,0.1768
138026.0,6.4,NORMAL,0.1768
138027.0,5.2,NORMAL,0.1821
138028.0,4.9,NORMAL,0.1837
138029.0,6.0,NORMAL,0.1787
138030.0,6.0,NORMAL,0.1787
138031.0,6.4,NORMAL,0.1768
138039.0,5.4,NORMAL,0.1815
138040.0,5.0,NORMAL,0.1835
138041.0,6.0,NORMAL,0.1787
138042.0,5.0,NORMAL,0.1835
138043.0,6.5,NORMAL,0.1762
138044.0,6.4,NORMAL,0.1768
138045.0,5.4,NORMAL,0.1815
138046.0,5.8,NORMAL,0.1795
138047.0,5.8,NORMAL,0.1795
138048.0,4.5,NORMAL,0.1855
138049.0,6.4,NORMAL,0.1768
138050.0,5.4,NORMAL,0.1815
138051.0,5.4,NORMAL,0.1815
138052.0,6.4,NORMAL,0.1768
138053.0,5.0,NORMAL,0.1835
138054.0,6.4,NORMAL,0.1768
138055.0,32.3,NORMAL,0.0523
138056.0,5.5,NORMAL,0.181
138057.0,5.3,NORMAL,0.182
138058.0,1.9,NORMAL,0.1984
138060.0,43.7,ANOMALY,-0.002
138061.0,35.0,NORMAL,0.0396
138062.0,6.3,NORMAL,0.1772
138063.0,6.0,NORMAL,0.1784
138064.0,11.1,NORMAL,0.1539
138065.0,8.9,NORMAL,0.1647
138066.0,9.7,NORMAL,0.1607
